generated_image_id,original_image_id,fold,final_label,source_dataset,source_group,source_relative_path,prepared_relative_path,clean_relative_path,perturbed_relative_path,attack_family,attack_name,attack_parameters,target_model,model_dependency,attack_success,original_prediction,adversarial_prediction,original_confidence,adversarial_confidence,original_correct,adversarial_correct,sha256_original,md5_original,sha256_perturbed,md5_perturbed,perturbation_norm_l0,perturbation_norm_l2,perturbation_norm_linf,perturbation_mean_abs,size_bytes,extension,created_at
img_00014694__color_shift__model_agnostic,img_00014694,fold_3,non_weapon,05_deepweb,deepweb,,images/img_00014694.jpeg,datasets/splits/clean/fold_3/non_weapon/img_00014694.jpeg,attacks/adversarial/color_shift/model_agnostic/fold_3/non_weapon/img_00014694__color_shift__model_agnostic.jpg,adversarial,color_shift,"{""blue_shift"": -12, ""contrast_factor"": 1.0, ""green_shift"": 0, ""jpeg_quality"": 95, ""output_format"": ""JPEG"", ""perturbation_mean_abs"": 5.625314235687256, ""perturbation_norm_l0"": 195866, ""perturbation_norm_l2"": 5893.349609375, ""perturbation_norm_linf"": 27.0, ""red_shift"": 12, ""saturation_factor"": 1.1}",model_agnostic,model_agnostic,not_applicable,not_computed,not_computed,not_computed,not_computed,not_computed,not_computed,54b4e910c0ce3bc249e868f9863225517d6aa1a84c0cc4ae309da24f6370bf44,8491814f446ebfb725757bd8b0eaecc1,2a4a2270c5b6b052a357c08ade16cc03f755272a7b667651daef616ad09af8b0,e6fb307b4fabc273cabf78eefacf2cad,195866,5893.349609375,27.0,5.625314235687256,19677,.jpg,2026-05-04T22:53:16+00:00
img_00014705__color_shift__model_agnostic,img_00014705,fold_3,non_weapon,05_deepweb,deepweb,,images/img_00014705.png,datasets/splits/clean/fold_3/non_weapon/img_00014705.png,attacks/adversarial/color_shift/model_agnostic/fold_3/non_weapon/img_00014705__color_shift__model_agnostic.jpg,adversarial,color_shift,"{""blue_shift"": -12, ""contrast_factor"": 1.0, ""green_shift"": 0, ""jpeg_quality"": 95, ""output_format"": ""JPEG"", ""perturbation_mean_abs"": 7.488249778747559, ""perturbation_norm_l0"": 400957, ""perturbation_norm_l2"": 5959.14697265625, ""perturbation_norm_linf"": 24.0, ""red_shift"": 12, ""saturation_factor"": 1.1}",model_agnostic,model_agnostic,not_applicable,not_computed,not_computed,not_computed,not_computed,not_computed,not_computed,3fda6ca9cc2d9ccb3082b770cc80b79021415dd4d0597feaad8d682a927baa12,8a5a65553dde932507705f96f5877f54,4ecc91dafe12429152b43fc4f108d7bf1b089e5b41db2cd505fae79939f3e6d2,44418d0f39772c81a068bd28baef75a3,400957,5959.14697265625,24.0,7.488249778747559,61784,.jpg,2026-05-04T22:53:16+00:00
img_00014708__color_shift__model_agnostic,img_00014708,fold_3,non_weapon,05_deepweb,deepweb,,images/img_00014708.jpeg,datasets/splits/clean/fold_3/non_weapon/img_00014708.jpeg,attacks/adversarial/color_shift/model_agnostic/fold_3/non_weapon/img_00014708__color_shift__model_agnostic.jpg,adversarial,color_shift,"{""blue_shift"": -12, ""contrast_factor"": 1.0, ""green_shift"": 0, ""jpeg_quality"": 95, ""output_format"": ""JPEG"", ""perturbation_mean_abs"": 9.61725902557373, ""perturbation_norm_l0"": 264786, ""perturbation_norm_l2"": 6102.90234375, ""perturbation_norm_linf"": 31.0, ""red_shift"": 12, ""saturation_factor"": 1.1}",model_agnostic,model_agnostic,not_applicable,not_computed,not_computed,not_computed,not_computed,not_computed,not_computed,9c235d96f2783cecfc3cdaac1b0e46d28e83845783f59c1be8839bd92a697b67,8b56bfd346e60641a419b979d0f02d8b,4512c394c2c2eb989f045e4501986f07e896146b5aeac0b8232deeacaf521e28,f18004da42208e7b80f77f1b12a48f8b,264786,6102.90234375,31.0,9.61725902557373,34646,.jpg,2026-05-04T22:53:16+00:00
img_00014742__color_shift__model_agnostic,img_00014742,fold_3,non_weapon,05_deepweb,deepweb,,images/img_00014742.jpeg,datasets/splits/clean/fold_3/non_weapon/img_00014742.jpeg,attacks/adversarial/color_shift/model_agnostic/fold_3/non_weapon/img_00014742__color_shift__model_agnostic.jpg,adversarial,color_shift,"{""blue_shift"": -12, ""contrast_factor"": 1.0, ""green_shift"": 0, ""jpeg_quality"": 95, ""output_format"": ""JPEG"", ""perturbation_mean_abs"": 9.376055717468262, ""perturbation_norm_l0"": 238347, ""perturbation_norm_l2"": 5978.15673828125, ""perturbation_norm_linf"": 23.0, ""red_shift"": 12, ""saturation_factor"": 1.1}",model_agnostic,model_agnostic,not_applicable,not_computed,not_computed,not_computed,not_computed,not_computed,not_computed,7d5f508c6efd3ca95988f85c855e09bc7092dfeb6cf02ff042a67814dbc50b2e,9f37c36e504bd5db59574da8301a86ea,c978686776bd03471b0d79dcd2ea320aef72a12fb58723f00ad5dd6e4f985738,63d55111618fbaecd769406a8358c595,238347,5978.15673828125,23.0,9.376055717468262,21383,.jpg,2026-05-04T22:53:16+00:00
img_00014769__color_shift__model_agnostic,img_00014769,fold_3,non_weapon,05_deepweb,deepweb,,images/img_00014769.webp,datasets/splits/clean/fold_3/non_weapon/img_00014769.webp,attacks/adversarial/color_shift/model_agnostic/fold_3/non_weapon/img_00014769__color_shift__model_agnostic.jpg,adversarial,color_shift,"{""blue_shift"": -12, ""contrast_factor"": 1.0, ""green_shift"": 0, ""jpeg_quality"": 95, ""output_format"": ""JPEG"", ""perturbation_mean_abs"": 7.183933734893799, ""perturbation_norm_l0"": 1983451, ""perturbation_norm_l2"": 13829.0283203125, ""perturbation_norm_linf"": 32.0, ""red_shift"": 12, ""saturation_factor"": 1.1}",model_agnostic,model_agnostic,not_applicable,not_computed,not_computed,not_computed,not_computed,not_computed,not_computed,5e19f5a1c936b6d637a08cd2a4fb22c03889570f07027c786e9dc5e83b9a329a,ac5d998d1dbe0b9e4a2ab0d70ce67fe9,446f26be915e7748b4572a7c9e03b11165758898819d8d47056ba8402f338d04,d584aab05774cbb7533d28dbfac73c26,1983451,13829.0283203125,32.0,7.183933734893799,215608,.jpg,2026-05-04T22:53:16+00:00
img_00014781__color_shift__model_agnostic,img_00014781,fold_3,non_weapon,05_deepweb,deepweb,,images/img_00014781.jpeg,datasets/splits/clean/fold_3/non_weapon/img_00014781.jpeg,attacks/adversarial/color_shift/model_agnostic/fold_3/non_weapon/img_00014781__color_shift__model_agnostic.jpg,adversarial,color_shift,"{""blue_shift"": -12, ""contrast_factor"": 1.0, ""green_shift"": 0, ""jpeg_quality"": 95, ""output_format"": ""JPEG"", ""perturbation_mean_abs"": 8.57988452911377, ""perturbation_norm_l0"": 600693, ""perturbation_norm_l2"": 8303.12109375, ""perturbation_norm_linf"": 28.0, ""red_shift"": 12, ""saturation_factor"": 1.1}",model_agnostic,model_agnostic,not_applicable,not_computed,not_computed,not_computed,not_computed,not_computed,not_computed,65fe2d294817b388c58d6dec33fe1ab752f545f2f48714c828ccd2cde4b5b43d,b23a111609061ecf7dafe952f19fd0c5,92747f11d3ac37cf4c7e3208cc2d845497bbbd5cabe07471b2f1f472430e2bf2,3ecb0c1e35c325620afb897b79fded1e,600693,8303.12109375,28.0,8.57988452911377,37951,.jpg,2026-05-04T22:53:16+00:00
img_00014797__color_shift__model_agnostic,img_00014797,fold_3,non_weapon,05_deepweb,deepweb,,images/img_00014797.jpeg,datasets/splits/clean/fold_3/non_weapon/img_00014797.jpeg,attacks/adversarial/color_shift/model_agnostic/fold_3/non_weapon/img_00014797__color_shift__model_agnostic.jpg,adversarial,color_shift,"{""blue_shift"": -12, ""contrast_factor"": 1.0, ""green_shift"": 0, ""jpeg_quality"": 95, ""output_format"": ""JPEG"", ""perturbation_mean_abs"": 9.134296417236328, ""perturbation_norm_l0"": 599470, ""perturbation_norm_l2"": 8526.421875, ""perturbation_norm_linf"": 28.0, ""red_shift"": 12, ""saturation_factor"": 1.1}",model_agnostic,model_agnostic,not_applicable,not_computed,not_computed,not_computed,not_computed,not_computed,not_computed,e6a8b7b9f2bacf53ed58628b5a1d68b9a75f63bd8331a78040fa9cf2f72fee99,b8a886de04f0684b49dfc254abc8662a,83b79837b0f5ae6bffc45f4cfd55004542953ca68042364b76a5b0b7b96de372,3e644d0029774503c403623ef9db1990,599470,8526.421875,28.0,9.134296417236328,67326,.jpg,2026-05-04T22:53:16+00:00
img_00014804__color_shift__model_agnostic,img_00014804,fold_3,non_weapon,05_deepweb,deepweb,,images/img_00014804.png,datasets/splits/clean/fold_3/non_weapon/img_00014804.png,attacks/adversarial/color_shift/model_agnostic/fold_3/non_weapon/img_00014804__color_shift__model_agnostic.jpg,adversarial,color_shift,"{""blue_shift"": -12, ""contrast_factor"": 1.0, ""green_shift"": 0, ""jpeg_quality"": 95, ""output_format"": ""JPEG"", ""perturbation_mean_abs"": 7.676270484924316, ""perturbation_norm_l0"": 215740, ""perturbation_norm_l2"": 5158.0537109375, ""perturbation_norm_linf"": 14.0, ""red_shift"": 12, ""saturation_factor"": 1.1}",model_agnostic,model_agnostic,not_applicable,not_computed,not_computed,not_computed,not_computed,not_computed,not_computed,56a67e8996de47370f7fb6b9696089be6907fa48c195778378c288557c7d5675,bc4c454be7ae512a4801e389f0e828e4,479dde8fb384f855b9cd093910fedc1ebf10b7a7dcb90ab9cab9681f11836198,594b2fd672ae6122fe624fa810f0eac0,215740,5158.0537109375,14.0,7.676270484924316,7408,.jpg,2026-05-04T22:53:16+00:00
img_00014807__color_shift__model_agnostic,img_00014807,fold_3,non_weapon,05_deepweb,deepweb,,images/img_00014807.png,datasets/splits/clean/fold_3/non_weapon/img_00014807.png,attacks/adversarial/color_shift/model_agnostic/fold_3/non_weapon/img_00014807__color_shift__model_agnostic.jpg,adversarial,color_shift,"{""blue_shift"": -12, ""contrast_factor"": 1.0, ""green_shift"": 0, ""jpeg_quality"": 95, ""output_format"": ""JPEG"", ""perturbation_mean_abs"": 6.163244247436523, ""perturbation_norm_l0"": 141806, ""perturbation_norm_l2"": 4930.05859375, ""perturbation_norm_linf"": 25.0, ""red_shift"": 12, ""saturation_factor"": 1.1}",model_agnostic,model_agnostic,not_applicable,not_computed,not_computed,not_computed,not_computed,not_computed,not_computed,ad778fe82db4fc84de03776d27f0f1d444d4596400d5dc2f046912dbe85e7cf4,bd91b4bbd05ae2812e29837c539e0ff1,1a01e546b3a9a70f25b5d38297ef54a72a2f428f556c3ed0d9f9f418ecbeae70,29c07c5e8ab1f4bfefd3fc6989094eba,141806,4930.05859375,25.0,6.163244247436523,20159,.jpg,2026-05-04T22:53:16+00:00
img_00014816__color_shift__model_agnostic,img_00014816,fold_3,non_weapon,05_deepweb,deepweb,,images/img_00014816.jpeg,datasets/splits/clean/fold_3/non_weapon/img_00014816.jpeg,attacks/adversarial/color_shift/model_agnostic/fold_3/non_weapon/img_00014816__color_shift__model_agnostic.jpg,adversarial,color_shift,"{""blue_shift"": -12, ""contrast_factor"": 1.0, ""green_shift"": 0, ""jpeg_quality"": 95, ""output_format"": ""JPEG"", ""perturbation_mean_abs"": 6.823481559753418, ""perturbation_norm_l0"": 255024, ""perturbation_norm_l2"": 4713.10009765625, ""perturbation_norm_linf"": 24.0, ""red_shift"": 12, ""saturation_factor"": 1.1}",model_agnostic,model_agnostic,not_applicable,not_computed,not_computed,not_computed,not_computed,not_computed,not_computed,ba406140117f697b2486469d14aba0efa388fa3c70bf3e1bc4e6aee860b0c8e0,bf41ae8240c319b21c54c829afa1e141,e6a21150768b1298dae635f5631f47f639b1e402a01fb355008d6e87728e493f,46ce90ef0e992feb47990fe1acafb100,255024,4713.10009765625,24.0,6.823481559753418,21493,.jpg,2026-05-04T22:53:16+00:00
img_00014823__color_shift__model_agnostic,img_00014823,fold_3,non_weapon,05_deepweb,deepweb,,images/img_00014823.jpeg,datasets/splits/clean/fold_3/non_weapon/img_00014823.jpeg,attacks/adversarial/color_shift/model_agnostic/fold_3/non_weapon/img_00014823__color_shift__model_agnostic.jpg,adversarial,color_shift,"{""blue_shift"": -12, ""contrast_factor"": 1.0, ""green_shift"": 0, ""jpeg_quality"": 95, ""output_format"": ""JPEG"", ""perturbation_mean_abs"": 9.995566368103027, ""perturbation_norm_l0"": 247753, ""perturbation_norm_l2"": 6369.52099609375, ""perturbation_norm_linf"": 30.0, ""red_shift"": 12, ""saturation_factor"": 1.1}",model_agnostic,model_agnostic,not_applicable,not_computed,not_computed,not_computed,not_computed,not_computed,not_computed,caba3a02c4d0e8e367488678ba0d6536bde34b9c66231253639c4058eb325c85,c2106b0c676936d1b12ac31e9bac12f1,fa2dd2b0f0798377be76726b09f196dda93b79ca4ff5bca60d8f137ad6fc5038,b08ae6d5cf29116d930a0754af55e8ca,247753,6369.52099609375,30.0,9.995566368103027,39117,.jpg,2026-05-04T22:53:16+00:00
img_00014834__color_shift__model_agnostic,img_00014834,fold_3,non_weapon,05_deepweb,deepweb,,images/img_00014834.png,datasets/splits/clean/fold_3/non_weapon/img_00014834.png,attacks/adversarial/color_shift/model_agnostic/fold_3/non_weapon/img_00014834__color_shift__model_agnostic.jpg,adversarial,color_shift,"{""blue_shift"": -12, ""contrast_factor"": 1.0, ""green_shift"": 0, ""jpeg_quality"": 95, ""output_format"": ""JPEG"", ""perturbation_mean_abs"": 8.917527198791504, ""perturbation_norm_l0"": 1290486, ""perturbation_norm_l2"": 12261.4921875, ""perturbation_norm_linf"": 27.0, ""red_shift"": 12, ""saturation_factor"": 1.1}",model_agnostic,model_agnostic,not_applicable,not_computed,not_computed,not_computed,not_computed,not_computed,not_computed,256a743a577319181d138a6dffce51eecc800e98ebbb2c22f84c3fac5c1deb07,c77dd61b51ad08f579f82357ad82818a,d6db09c61dce56762abef1e0bcad45d88e0da3996d8f991180701c58aca71733,6243ae9411a9f62a82336afb45b7dbd7,1290486,12261.4921875,27.0,8.917527198791504,45424,.jpg,2026-05-04T22:53:16+00:00
img_00014837__color_shift__model_agnostic,img_00014837,fold_3,non_weapon,05_deepweb,deepweb,,images/img_00014837.png,datasets/splits/clean/fold_3/non_weapon/img_00014837.png,attacks/adversarial/color_shift/model_agnostic/fold_3/non_weapon/img_00014837__color_shift__model_agnostic.jpg,adversarial,color_shift,"{""blue_shift"": -12, ""contrast_factor"": 1.0, ""green_shift"": 0, ""jpeg_quality"": 95, ""output_format"": ""JPEG"", ""perturbation_mean_abs"": 9.623773574829102, ""perturbation_norm_l0"": 430687, ""perturbation_norm_l2"": 7584.58642578125, ""perturbation_norm_linf"": 24.0, ""red_shift"": 12, ""saturation_factor"": 1.1}",model_agnostic,model_agnostic,not_applicable,not_computed,not_computed,not_computed,not_computed,not_computed,not_computed,67444d5e40ac687c7e275f90fb30db627c975462dcafb7ae84b8e51ec5325b22,c96e0c9461ba9c505a9786af21858fb5,b31305f51632adbc2a706f5475d2f03fe09fd92f3bf35ae88c1f72de099a57df,c8e11a395fe509b2f498a3a65ca48362,430687,7584.58642578125,24.0,9.623773574829102,45973,.jpg,2026-05-04T22:53:16+00:00
img_00014851__color_shift__model_agnostic,img_00014851,fold_3,non_weapon,05_deepweb,deepweb,,images/img_00014851.jpeg,datasets/splits/clean/fold_3/non_weapon/img_00014851.jpeg,attacks/adversarial/color_shift/model_agnostic/fold_3/non_weapon/img_00014851__color_shift__model_agnostic.jpg,adversarial,color_shift,"{""blue_shift"": -12, ""contrast_factor"": 1.0, ""green_shift"": 0, ""jpeg_quality"": 95, ""output_format"": ""JPEG"", ""perturbation_mean_abs"": 9.483658790588379, ""perturbation_norm_l0"": 269729, ""perturbation_norm_l2"": 5847.35546875, ""perturbation_norm_linf"": 16.0, ""red_shift"": 12, ""saturation_factor"": 1.1}",model_agnostic,model_agnostic,not_applicable,not_computed,not_computed,not_computed,not_computed,not_computed,not_computed,e25dbce5fcaf6370261d8ae83db3bd91ff31dc300d27c1e9fa7622f0c24c17af,d1aa5506da19012b53f00dbfc0ce6090,4379ec349983cb103d73a71c7995633ff3bbba2e4697c1d5084cb20c557f41c0,dbaa3b0eb8def89f075121b18504dd1d,269729,5847.35546875,16.0,9.483658790588379,29822,.jpg,2026-05-04T22:53:16+00:00
img_00014858__color_shift__model_agnostic,img_00014858,fold_3,non_weapon,05_deepweb,deepweb,,images/img_00014858.png,datasets/splits/clean/fold_3/non_weapon/img_00014858.png,attacks/adversarial/color_shift/model_agnostic/fold_3/non_weapon/img_00014858__color_shift__model_agnostic.jpg,adversarial,color_shift,"{""blue_shift"": -12, ""contrast_factor"": 1.0, ""green_shift"": 0, ""jpeg_quality"": 95, ""output_format"": ""JPEG"", ""perturbation_mean_abs"": 5.122181415557861, ""perturbation_norm_l0"": 117030, ""perturbation_norm_l2"": 4353.85546875, ""perturbation_norm_linf"": 28.0, ""red_shift"": 12, ""saturation_factor"": 1.1}",model_agnostic,model_agnostic,not_applicable,not_computed,not_computed,not_computed,not_computed,not_computed,not_computed,cb1f10bf2872e4dea917deb93fb6ab7e2ddbde3ea3ce5b581cfc4d9a91c4a3b7,d40dea5e9edb93b0df052b349ab8894e,80c583f6bbf171db77f69c94de4bf5d23dee1f866ad43b05f43f7f936229cf7b,b7c2e7c471bbbcf5f1333e1b0d36ae7f,117030,4353.85546875,28.0,5.122181415557861,14146,.jpg,2026-05-04T22:53:16+00:00
img_00014860__color_shift__model_agnostic,img_00014860,fold_3,non_weapon,05_deepweb,deepweb,,images/img_00014860.jpeg,datasets/splits/clean/fold_3/non_weapon/img_00014860.jpeg,attacks/adversarial/color_shift/model_agnostic/fold_3/non_weapon/img_00014860__color_shift__model_agnostic.jpg,adversarial,color_shift,"{""blue_shift"": -12, ""contrast_factor"": 1.0, ""green_shift"": 0, ""jpeg_quality"": 95, ""output_format"": ""JPEG"", ""perturbation_mean_abs"": 9.916340827941895, ""perturbation_norm_l0"": 267265, ""perturbation_norm_l2"": 6108.0146484375, ""perturbation_norm_linf"": 27.0, ""red_shift"": 12, ""saturation_factor"": 1.1}",model_agnostic,model_agnostic,not_applicable,not_computed,not_computed,not_computed,not_computed,not_computed,not_computed,0afa4ab990543f5973d7443207aaacb0b0d2e3d080d95d2e5225f0b5534d2ef3,d5aabb820ab85ea55609bc46d218c316,65cd44c3c7b7b46fb1f3472949750980e4aa4710db896a8ed6849a1c436d1c5f,de6883c6e315abe127a725ffdf392beb,267265,6108.0146484375,27.0,9.916340827941895,36993,.jpg,2026-05-04T22:53:16+00:00
img_00014865__color_shift__model_agnostic,img_00014865,fold_3,non_weapon,05_deepweb,deepweb,,images/img_00014865.png,datasets/splits/clean/fold_3/non_weapon/img_00014865.png,attacks/adversarial/color_shift/model_agnostic/fold_3/non_weapon/img_00014865__color_shift__model_agnostic.jpg,adversarial,color_shift,"{""blue_shift"": -12, ""contrast_factor"": 1.0, ""green_shift"": 0, ""jpeg_quality"": 95, ""output_format"": ""JPEG"", ""perturbation_mean_abs"": 7.183284282684326, ""perturbation_norm_l0"": 391496, ""perturbation_norm_l2"": 6685.2470703125, ""perturbation_norm_linf"": 29.0, ""red_shift"": 12, ""saturation_factor"": 1.1}",model_agnostic,model_agnostic,not_applicable,not_computed,not_computed,not_computed,not_computed,not_computed,not_computed,b7a039b0184a47059fa13f07fde2fa040b6bf2507a5028b86d8148f46d4400f0,dadeaf6f371b775cd607e3903e5df701,a7f7a35038486d382532e185067f79b396bb4aa9395ba25e613fe19545db0836,0554fb97eaf9f2212fdc16f8722b0e29,391496,6685.2470703125,29.0,7.183284282684326,36199,.jpg,2026-05-04T22:53:16+00:00
img_00014867__color_shift__model_agnostic,img_00014867,fold_3,non_weapon,05_deepweb,deepweb,,images/img_00014867.jpeg,datasets/splits/clean/fold_3/non_weapon/img_00014867.jpeg,attacks/adversarial/color_shift/model_agnostic/fold_3/non_weapon/img_00014867__color_shift__model_agnostic.jpg,adversarial,color_shift,"{""blue_shift"": -12, ""contrast_factor"": 1.0, ""green_shift"": 0, ""jpeg_quality"": 95, ""output_format"": ""JPEG"", ""perturbation_mean_abs"": 5.80623722076416, ""perturbation_norm_l0"": 177628, ""perturbation_norm_l2"": 4231.0234375, ""perturbation_norm_linf"": 27.0, ""red_shift"": 12, ""saturation_factor"": 1.1}",model_agnostic,model_agnostic,not_applicable,not_computed,not_computed,not_computed,not_computed,not_computed,not_computed,1ec727466316c9287a47840c17796595371b6ceeed89ba3c372b6be5109a6a90,db7dce868a38671d2a81a99334ecd8b8,2c19702915455d3e2eef47e48e8507e07c2646e0c4528bd1457418231e54aba4,ed8d37d64955d593b464ac83b81af342,177628,4231.0234375,27.0,5.80623722076416,19472,.jpg,2026-05-04T22:53:16+00:00
img_00014874__color_shift__model_agnostic,img_00014874,fold_3,non_weapon,05_deepweb,deepweb,,images/img_00014874.jpeg,datasets/splits/clean/fold_3/non_weapon/img_00014874.jpeg,attacks/adversarial/color_shift/model_agnostic/fold_3/non_weapon/img_00014874__color_shift__model_agnostic.jpg,adversarial,color_shift,"{""blue_shift"": -12, ""contrast_factor"": 1.0, ""green_shift"": 0, ""jpeg_quality"": 95, ""output_format"": ""JPEG"", ""perturbation_mean_abs"": 5.695225715637207, ""perturbation_norm_l0"": 149615, ""perturbation_norm_l2"": 4462.255859375, ""perturbation_norm_linf"": 19.0, ""red_shift"": 12, ""saturation_factor"": 1.1}",model_agnostic,model_agnostic,not_applicable,not_computed,not_computed,not_computed,not_computed,not_computed,not_computed,0044c3cb80d645512c8f7ff870398b9de9701aff488196005258feb454166cc5,df5cb8139eccf8cca349a0b1763cda50,fd7cd5ca19feadbe776118b68bd8bd14329b6d50289a6c51b938f77ebfe76df9,3196bb2043102f89905bfe0004c5ef5a,149615,4462.255859375,19.0,5.695225715637207,23442,.jpg,2026-05-04T22:53:16+00:00
img_00014883__color_shift__model_agnostic,img_00014883,fold_3,non_weapon,05_deepweb,deepweb,,images/img_00014883.png,datasets/splits/clean/fold_3/non_weapon/img_00014883.png,attacks/adversarial/color_shift/model_agnostic/fold_3/non_weapon/img_00014883__color_shift__model_agnostic.jpg,adversarial,color_shift,"{""blue_shift"": -12, ""contrast_factor"": 1.0, ""green_shift"": 0, ""jpeg_quality"": 95, ""output_format"": ""JPEG"", ""perturbation_mean_abs"": 6.699677467346191, ""perturbation_norm_l0"": 297422, ""perturbation_norm_l2"": 5100.5341796875, ""perturbation_norm_linf"": 18.0, ""red_shift"": 12, ""saturation_factor"": 1.1}",model_agnostic,model_agnostic,not_applicable,not_computed,not_computed,not_computed,not_computed,not_computed,not_computed,e9effaf98ef8b81ced192b26fbcc9074a42b2fb19dc837158f8d4cad4f9131a7,e30ea3616b80c5fc760fa0e1a1de279d,d74c3b231f39d01fea166502fc92192776639ec3bd1fc105caf314b94070bd30,7bcfc2d00989a03a349864fad505510c,297422,5100.5341796875,18.0,6.699677467346191,60085,.jpg,2026-05-04T22:53:16+00:00
